2024/02/18 13:47:47 [notice] 17100#21844: signal process started
2024/02/18 14:03:00 [notice] 22944#24416: signal process started
2024/02/18 14:03:00 [error] 22944#24416: OpenEvent("Global\ngx_stop_21776") failed (2: The system cannot find the file specified)
2024/02/22 18:39:23 [error] 18612#18676: *99 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:48:47 [error] 18612#18676: *112 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /admin/login HTTP/1.1", upstream: "http://127.0.0.1:8085/admin/login", host: "localhost:82", referrer: "http://localhost:8080/"
2024/02/22 18:48:54 [error] 18612#18676: *117 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:48:56 [error] 18612#18676: *117 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:50:46 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:50:48 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:51:31 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:51:34 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/1 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/1", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:52:36 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8082/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
2024/02/22 18:52:38 [error] 18612#18676: *125 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /user/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8083/user/page?page=1&pageSize=10", host: "localhost:81", referrer: "http://localhost:8080/"
